"ï»¿""Local Authorities""",Name,Mean Length of Stay(FY 01/02),Numerator,Mean Length of Stay(FY 02/03),Numerator,Mean Length of Stay(FY 03/04),Numerator,Mean Length of Stay(FY 04/05),Numerator,Mean Length of Stay(FY 05/06),Numerator,Mean Length of Stay(FY 06/07),Numerator,Mean Length of Stay(FY 07/08),Numerator,Mean Length of Stay(FY 08/09),Numerator,Mean Length of Stay(FY 09/10),Numerator,Mean Length of Stay(FY 10/11),Numerator,Mean Length of Stay(FY 11/12),Numerator,Mean Length of Stay - 2 Yr Range (FY 02/03 - 03/04),Numerator,Mean Length of Stay - 2 Yr Range (FY 04/05 - 05/06),Numerator,Mean Length of Stay - 2 Yr Range (FY 06/07 - 07/08),Numerator,Mean Length of Stay - 2 Yr Range (FY 08/09 - 09/10),Numerator,Mean Length of Stay - 2 Yr Range (FY 10/11 - 11/12),Numerator,Mean Length of Stay - 3 Yr Range(FY 03/04 - 05/06),Numerator,Mean Length of Stay - 3 Yr Range(FY 06/07 - 08/09),Numerator,Mean Length of Stay - 3 Yr Range(FY 09/10 - 11/12),Numerator,Median Length of Stay(FY 01/02),Numerator,Median Length of Stay(FY 02/03),Numerator,Median Length of Stay(FY 03/04),Numerator,Median Length of Stay(FY 04/05),Numerator,Median Length of Stay(FY 05/06),Numerator,Median Length of Stay(FY 06/07),Numerator,Median Length of Stay(FY 07/08),Numerator,Median Length of Stay(FY 08/09),Numerator,Median Length of Stay(FY 09/10),Numerator,Median Length of Stay(FY 10/11),Numerator,Median Length of Stay(FY 11/12),Numerator,Median Length of Stay - 2 Yr Range (FY 02/03 - 03/04),Numerator,Median Length of Stay - 2 Yr Range (FY 04/05 - 05/06),Numerator,Median Length of Stay - 2 Yr Range (FY 06/07 - 07/08),Numerator,Median Length of Stay - 2 Yr Range (FY 08/09 - 09/10),Numerator,Median Length of Stay - 2 Yr Range (FY 10/11 - 11/12),Numerator,Median Length of Stay - 3 Yr Range(FY 03/04 - 05/06),Numerator,Median Length of Stay - 3 Yr Range(FY 06/07 - 08/09),Numerator,Median Length of Stay - 3 Yr Range(FY 09/10 - 11/12),Numerator,Mean Length of Stay(FY 01/02),Numerator,Mean Length of Stay(FY 02/03),Numerator,Mean Length of Stay(FY 03/04),Numerator,Mean Length of Stay(FY 04/05),Numerator,Mean Length of Stay(FY 05/06),Numerator,Mean Length of Stay(FY 06/07),Numerator,Mean Length of Stay(FY 07/08),Numerator,Mean Length of Stay(FY 08/09),Numerator,Mean Length of Stay(FY 09/10),Numerator,Mean Length of Stay(FY 10/11),Numerator,Mean Length of Stay(FY 11/12),Numerator,Mean Length of Stay - 2 Yr Range (FY 02/03 - 03/04),Numerator,Mean Length of Stay - 2 Yr Range (FY 04/05 - 05/06),Numerator,Mean Length of Stay - 2 Yr Range (FY 06/07 - 07/08),Numerator,Mean Length of Stay - 2 Yr Range (FY 08/09 - 09/10),Numerator,Mean Length of Stay - 2 Yr Range (FY 10/11 - 11/12),Numerator,Mean Length of Stay - 3 Yr Range(FY 03/04 - 05/06),Numerator,Mean Length of Stay - 3 Yr Range(FY 06/07 - 08/09),Numerator,Mean Length of Stay - 3 Yr Range(FY 09/10 - 11/12),Numerator,Median Length of Stay(FY 01/02),Numerator,Median Length of Stay(FY 02/03),Numerator,Median Length of Stay(FY 03/04),Numerator,Median Length of Stay(FY 04/05),Numerator,Median Length of Stay(FY 05/06),Numerator,Median Length of Stay(FY 06/07),Numerator,Median Length of Stay(FY 07/08),Numerator,Median Length of Stay(FY 08/09),Numerator,Median Length of Stay(FY 09/10),Numerator,Median Length of Stay(FY 10/11),Numerator,Median Length of Stay(FY 11/12),Numerator,Median Length of Stay - 2 Yr Range (FY 02/03 - 03/04),Numerator,Median Length of Stay - 2 Yr Range (FY 04/05 - 05/06),Numerator,Median Length of Stay - 2 Yr Range (FY 06/07 - 07/08),Numerator,Median Length of Stay - 2 Yr Range (FY 08/09 - 09/10),Numerator,Median Length of Stay - 2 Yr Range (FY 10/11 - 11/12),Numerator,Median Length of Stay - 3 Yr Range(FY 03/04 - 05/06),Numerator,Median Length of Stay - 3 Yr Range(FY 06/07 - 08/09),Numerator,Median Length of Stay - 3 Yr Range(FY 09/10 - 11/12),Numerator,Mean Length of Stay(FY 01/02),Numerator,Mean Length of Stay(FY 02/03),Numerator,Mean Length of Stay(FY 03/04),Numerator,Mean Length of Stay(FY 04/05),Numerator,Mean Length of Stay(FY 05/06),Numerator,Mean Length of Stay(FY 06/07),Numerator,Mean Length of Stay(FY 07/08),Numerator,Mean Length of Stay(FY 08/09),Numerator,Mean Length of Stay(FY 09/10),Numerator,Mean Length of Stay(FY 10/11),Numerator,Mean Length of Stay(FY 11/12),Numerator,Mean Length of Stay - 2 Yr Range (FY 01/02 - 02/03),Numerator,Mean Length of Stay - 2 Yr Range (FY 02/03 - 03/04),Numerator,Mean Length of Stay - 2 Yr Range (FY 03/04 - 04/05),Numerator,Mean Length of Stay - 2 Yr Range (FY 04/05 - 05/06),Numerator,Mean Length of Stay - 2 Yr Range (FY 05/06 - 06/07),Numerator,Mean Length of Stay - 2 Yr Range (FY 06/07 - 07/08),Numerator,Mean Length of Stay - 2 Yr Range (FY 07/08 - 08/09),Numerator,Mean Length of Stay - 2 Yr Range (FY 08/09 - 09/10),Numerator,Mean Length of Stay - 2 Yr Range (FY 09/10 - 10/11),Numerator,Mean Length of Stay - 2 Yr Range (FY 10/11 - 11/12),Numerator,Mean Length of Stay - 3 Yr Range(FY 01/02 - 03/04),Numerator,Mean Length of Stay - 3 Yr Range(FY 02/03 - 04/05),Numerator,Mean Length of Stay - 3 Yr Range(FY 03/04 - 05/06),Numerator,Mean Length of Stay - 3 Yr Range(FY 04/05 - 06/07),Numerator,Mean Length of Stay - 3 Yr Range(FY 05/06 - 07/08),Numerator,Mean Length of Stay - 3 Yr Range(FY 06/07 - 08/09),Numerator,Mean Length of Stay - 3 Yr Range(FY 07/08 - 09/10),Numerator,Mean Length of Stay - 3 Yr Range(FY 08/09 - 10/11),Numerator,Mean Length of Stay - 3 Yr Range(FY 09/10 - 11/12),Numerator,Median Length of Stay(FY 01/02),Numerator,Median Length of Stay(FY 02/03),Numerator,Median Length of Stay(FY 03/04),Numerator,Median Length of Stay(FY 04/05),Numerator,Median Length of Stay(FY 05/06),Numerator,Median Length of Stay(FY 06/07),Numerator,Median Length of Stay(FY 07/08),Numerator,Median Length of Stay(FY 08/09),Numerator,Median Length of Stay(FY 09/10),Numerator,Median Length of Stay(FY 10/11),Numerator,Median Length of Stay(FY 11/12),Numerator,Median Length of Stay - 2 Yr Range (FY 01/02 - 02/03),Numerator,Median Length of Stay - 2 Yr Range (FY 02/03 - 03/04),Numerator,Median Length of Stay - 2 Yr Range (FY 03/04 - 04/05),Numerator,Median Length of Stay - 2 Yr Range (FY 04/05 - 05/06),Numerator,Median Length of Stay - 2 Yr Range (FY 05/06 - 06/07),Numerator,Median Length of Stay - 2 Yr Range (FY 06/07 - 07/08),Numerator,Median Length of Stay - 2 Yr Range (FY 07/08 - 08/09),Numerator,Median Length of Stay - 2 Yr Range (FY 08/09 - 09/10),Numerator,Median Length of Stay - 2 Yr Range (FY 09/10 - 10/11),Numerator,Median Length of Stay - 2 Yr Range (FY 10/11 - 11/12),Numerator,Median Length of Stay - 3 Yr Range(FY 01/02 - 03/04),Numerator,Median Length of Stay - 3 Yr Range(FY 02/03 - 04/05),Numerator,Median Length of Stay - 3 Yr Range(FY 03/04 - 05/06),Numerator,Median Length of Stay - 3 Yr Range(FY 04/05 - 06/07),Numerator,Median Length of Stay - 3 Yr Range(FY 05/06 - 07/08),Numerator,Median Length of Stay - 3 Yr Range(FY 06/07 - 08/09),Numerator,Median Length of Stay - 3 Yr Range(FY 07/08 - 09/10),Numerator,Median Length of Stay - 3 Yr Range(FY 08/09 - 10/11),Numerator,Median Length of Stay - 3 Yr Range(FY 09/10 - 11/12),Numerator,Mean Length of Stay(FY 01/02),Numerator,Mean Length of Stay(FY 02/03),Numerator,Mean Length of Stay(FY 03/04),Numerator,Mean Length of Stay(FY 04/05),Numerator,Mean Length of Stay(FY 05/06),Numerator,Mean Length of Stay(FY 06/07),Numerator,Mean Length of Stay(FY 07/08),Numerator,Mean Length of Stay(FY 08/09),Numerator,Mean Length of Stay(FY 09/10),Numerator,Mean Length of Stay(FY 10/11),Numerator,Mean Length of Stay(FY 11/12),Numerator,Mean Length of Stay - 2 Yr Range (FY 01/02 - 02/03),Numerator,Mean Length of Stay - 2 Yr Range (FY 02/03 - 03/04),Numerator,Mean Length of Stay - 2 Yr Range (FY 03/04 - 04/05),Numerator,Mean Length of Stay - 2 Yr Range (FY 04/05 - 05/06),Numerator,Mean Length of Stay - 2 Yr Range (FY 05/06 - 06/07),Numerator,Mean Length of Stay - 2 Yr Range (FY 06/07 - 07/08),Numerator,Mean Length of Stay - 2 Yr Range (FY 07/08 - 08/09),Numerator,Mean Length of Stay - 2 Yr Range (FY 08/09 - 09/10),Numerator,Mean Length of Stay - 2 Yr Range (FY 09/10 - 10/11),Numerator,Mean Length of Stay - 2 Yr Range (FY 10/11 - 11/12),Numerator,Mean Length of Stay - 3 Yr Range(FY 01/02 - 03/04),Numerator,Mean Length of Stay - 3 Yr Range(FY 02/03 - 04/05),Numerator,Mean Length of Stay - 3 Yr Range(FY 03/04 - 05/06),Numerator,Mean Length of Stay - 3 Yr Range(FY 04/05 - 06/07),Numerator,Mean Length of Stay - 3 Yr Range(FY 05/06 - 07/08),Numerator,Mean Length of Stay - 3 Yr Range(FY 06/07 - 08/09),Numerator,Mean Length of Stay - 3 Yr Range(FY 07/08 - 09/10),Numerator,Mean Length of Stay - 3 Yr Range(FY 08/09 - 10/11),Numerator,Mean Length of Stay - 3 Yr Range(FY 09/10 - 11/12),Numerator,Median Length of Stay(FY 01/02),Numerator,Median Length of Stay(FY 02/03),Numerator,Median Length of Stay(FY 03/04),Numerator,Median Length of Stay(FY 04/05),Numerator,Median Length of Stay(FY 05/06),Numerator,Median Length of Stay(FY 06/07),Numerator,Median Length of Stay(FY 07/08),Numerator,Median Length of Stay(FY 08/09),Numerator,Median Length of Stay(FY 09/10),Numerator,Median Length of Stay(FY 10/11),Numerator,Median Length of Stay(FY 11/12),Numerator,Median Length of Stay - 2 Yr Range (FY 01/02 - 02/03),Numerator,Median Length of Stay - 2 Yr Range (FY 02/03 - 03/04),Numerator,Median Length of Stay - 2 Yr Range (FY 03/04 - 04/05),Numerator,Median Length of Stay - 2 Yr Range (FY 04/05 - 05/06),Numerator,Median Length of Stay - 2 Yr Range (FY 05/06 - 06/07),Numerator,Median Length of Stay - 2 Yr Range (FY 06/07 - 07/08),Numerator,Median Length of Stay - 2 Yr Range (FY 07/08 - 08/09),Numerator,Median Length of Stay - 2 Yr Range (FY 08/09 - 09/10),Numerator,Median Length of Stay - 2 Yr Range (FY 09/10 - 10/11),Numerator,Median Length of Stay - 2 Yr Range (FY 10/11 - 11/12),Numerator,Median Length of Stay - 3 Yr Range(FY 01/02 - 03/04),Numerator,Median Length of Stay - 3 Yr Range(FY 02/03 - 04/05),Numerator,Median Length of Stay - 3 Yr Range(FY 03/04 - 05/06),Numerator,Median Length of Stay - 3 Yr Range(FY 04/05 - 06/07),Numerator,Median Length of Stay - 3 Yr Range(FY 05/06 - 07/08),Numerator,Median Length of Stay - 3 Yr Range(FY 06/07 - 08/09),Numerator,Median Length of Stay - 3 Yr Range(FY 07/08 - 09/10),Numerator,Median Length of Stay - 3 Yr Range(FY 08/09 - 10/11),Numerator,Median Length of Stay - 3 Yr Range(FY 09/10 - 11/12),Numerator,Mean Length of Stay(FY 01/02),Numerator,Mean Length of Stay(FY 02/03),Numerator,Mean Length of Stay(FY 03/04),Numerator,Mean Length of Stay(FY 04/05),Numerator,Mean Length of Stay(FY 05/06),Numerator,Mean Length of Stay(FY 06/07),Numerator,Mean Length of Stay(FY 07/08),Numerator,Mean Length of Stay(FY 08/09),Numerator,Mean Length of Stay(FY 09/10),Numerator,Mean Length of Stay(FY 10/11),Numerator,Mean Length of Stay(FY 11/12),Numerator,Mean Length of Stay - 2 Yr Range (FY 02/03 - 03/04),Numerator,Mean Length of Stay - 2 Yr Range (FY 04/05 - 05/06),Numerator,Mean Length of Stay - 2 Yr Range (FY 06/07 - 07/08),Numerator,Mean Length of Stay - 2 Yr Range (FY 08/09 - 09/10),Numerator,Mean Length of Stay - 2 Yr Range (FY 10/11 - 11/12),Numerator,Mean Length of Stay - 3 Yr Range(FY 03/04 - 05/06),Numerator,Mean Length of Stay - 3 Yr Range(FY 06/07 - 08/09),Numerator,Mean Length of Stay - 3 Yr Range(FY 09/10 - 11/12),Numerator,Median Length of Stay(FY 01/02),Numerator,Median Length of Stay(FY 02/03),Numerator,Median Length of Stay(FY 03/04),Numerator,Median Length of Stay(FY 04/05),Numerator,Median Length of Stay(FY 05/06),Numerator,Median Length of Stay(FY 06/07),Numerator,Median Length of Stay(FY 07/08),Numerator,Median Length of Stay(FY 08/09),Numerator,Median Length of Stay(FY 09/10),Numerator,Median Length of Stay(FY 10/11),Numerator,Median Length of Stay(FY 11/12),Numerator,Median Length of Stay - 2 Yr Range (FY 02/03 - 03/04),Numerator,Median Length of Stay - 2 Yr Range (FY 04/05 - 05/06),Numerator,Median Length of Stay - 2 Yr Range (FY 06/07 - 07/08),Numerator,Median Length of Stay - 2 Yr Range (FY 08/09 - 09/10),Numerator,Median Length of Stay - 2 Yr Range (FY 10/11 - 11/12),Numerator,Median Length of Stay - 3 Yr Range(FY 03/04 - 05/06),Numerator,Median Length of Stay - 3 Yr Range(FY 06/07 - 08/09),Numerator,Median Length of Stay - 3 Yr Range(FY 09/10 - 11/12),Numerator
00NA,Isle of Anglesey,10.46,846,10.14,805,10.6,711,9.04,730,12.3,672,12.41,647,10.31,770,9.94,779,9.03,808,9.09,729,8.81,595,10.36,1516,10.6,1402,11.24,1423,9.48,1587,8.96,1324,10.6,2113,10.78,2202,8.99,2132,6,846,5,805,6,711,6,730,7,672,7,647,6,770,6,779,5,808,5,729,5,595,5,1516,6,1402,6,1423,5,1587,5,1324,6,2113,6,2202,5,2132,13.81,84,20.67,88,18.56,85,17.35,74,18.75,77,16.92,76,14.67,70,11.14,84,13.3,94,14.63,68,11.51,68,19.64,173,18.07,151,15.84,146,12.28,178,13.07,136,18.25,236,14.13,230,13.17,230,10,84,14,88,12,85,14,74,12,77,10,76,11,70,8,84,9,94,9.5,68,8,68,12,173,12,151,10,146,9,178,9,136,12,236,9,230,9,230,9.94,80,9.4,55,7.26,78,8.27,97,6.79,47,8.74,53,6.69,100,7.91,54,6.78,81,6.41,85,5.05,38,9.72,135,8.14,133,7.82,175,7.78,144,7.82,100,7.4,153,7.12,154,7.23,135,6.59,166,5.99,123,8.82,213,8.2,230,7.6,222,8.04,197,7.26,200,7.53,207,7,235,6.91,220,6.3,204,9,80,7,55,6.5,78,7,97,7,47,7,53,6,100,6.5,54,5,81,5,85,4,38,8,135,7,133,7,175,7,144,7,100,6,153,6,154,5,135,5,166,4,123,7,213,7,230,7,222,7,197,6,200,6,207,5,235,5,220,5,204,9.34,41,9.7,33,10.21,52,5.65,68,13.6,72,10.39,62,6.57,53,7.7,44,7.84,51,7.67,45,8.22,32,9.5,74,10.01,85,7.63,120,9.74,140,12.11,134,8.63,115,7.08,97,7.78,95,7.76,96,7.9,77,9.79,126,8.07,153,9.86,192,9.94,202,10.54,187,8.37,159,7.34,148,7.74,140,7.88,128,3,41,5,33,4.5,52,4,68,6.5,72,5,62,5,53,4,44,5,51,5,45,3,32,4,74,5,85,4,120,4,140,5.5,134,5,115,4,97,5,95,5,96,4,77,4,126,4,153,4,192,4,202,5,187,5,159,5,148,5,140,5,128,9.01,96,9.49,84,9.62,45,7.94,69,13.67,63,11.96,49,12.05,59,11.88,74,11.67,67,12.38,39,11.27,51,9.53,129,10.67,132,12.01,108,11.78,141,11.76,90,10.41,177,11.96,182,11.72,157,5,96,6.5,84,7,45,6,69,7,63,6,49,8,59,6.5,74,7,67,7,39,7,51,7,129,6,132,8,108,7,141,7,90,6,177,7,182,7,157
00NC,Gwynedd,10.29,1253,10.41,1300,9.94,1278,10.79,1175,11.4,1343,11.08,1307,12.08,1208,10.11,1405,10.28,1336,10.17,1188,9.73,1186,10.17,2578,11.11,2518,11.54,2534,10.19,2741,9.95,2374,10.72,3796,11.03,3939,10.07,3710,6,1253,6,1300,6,1278,6,1175,6,1343,6,1307,6,1208,6,1405,5,1336,6,1188,5,1186,6,2578,6,2518,6,2534,5,2741,6,2374,6,3796,6,3939,6,3710,14.96,113,14.42,139,12.38,151,15.1,136,16.61,147,13.97,145,14.31,153,11.31,156,13.65,162,11.42,141,12.39,152,13.36,290,15.88,283,14.14,298,12.5,318,11.92,293,14.66,434,13.17,454,12.54,455,10,113,10,139,8,151,10,136,10,147,11,145,10,153,9,156,9,162,8,141,8,152,9,290,10,283,10,298,9,318,8,293,9,434,10,454,9,455,8.3,129,8.5,174,7.13,161,9.07,86,7.59,133,6.82,190,8.42,84,7.13,109,6.2,171,8.09,98,7.16,153,8.42,303,7.84,335,7.81,247,8.17,219,7.13,323,7.31,274,7.69,193,6.56,280,6.89,269,7.52,251,7.97,464,8.09,421,7.73,380,7.54,409,7.4,407,7.26,383,6.99,364,6.96,378,6.99,422,6,129,6,174,6,161,8,86,6,133,5,190,6.5,84,5,109,5,171,6,98,5,153,6,303,6,335,6,247,7,219,6,323,5,274,5,193,5,280,5,269,5,251,6,464,6,421,6,380,6,409,6,407,5,383,5,364,5,378,5,422,8.56,61,10.17,64,10.01,67,9.06,93,8.56,111,8.44,90,8.37,82,14.3,103,8.42,79,11.73,66,7.36,61,9.38,125,10.09,131,9.46,160,8.79,204,8.51,201,8.41,172,11.67,185,11.75,182,9.92,145,9.63,127,9.6,192,9.67,224,9.09,271,8.68,294,8.47,283,10.61,275,10.7,264,11.74,248,9.17,206,4,61,7,64,7,67,6,93,5,111,6,90,4,82,4,103,5,79,5,66,5,61,6,125,7,131,7,160,5,204,5,201,5,172,4,185,5,182,5,145,5,127,6,192,7,224,6,271,6,294,5,283,5,275,5,264,5,248,5,206,8.36,136,12.52,105,9.3,117,14.22,121,12.28,126,12.71,112,20.11,97,9.02,126,12.56,113,9.16,104,9.57,84,10.82,222,13.23,247,16.15,209,10.69,239,9.35,188,11.97,364,13.47,335,10.55,301,4.5,136,8,105,6,117,10,121,7,126,9,112,9,97,7,126,8,113,7,104,7,84,7,222,8,247,9,209,7,239,7,188,7,364,8,335,7,301
00NE,Conwy,9.56,1549,10.16,1370,10.21,1295,10.01,1268,10.43,1298,9.85,1237,10.93,1260,9.15,1372,9.14,1199,8.99,1333,9.47,1198,10.19,2665,10.22,2566,10.35,2502,9.14,2571,9.22,2531,10.22,3861,9.92,3874,9.19,3730,6,1549,6,1370,6,1295,6,1268,6,1298,5,1237,6,1260,5,1372,5,1199,5,1333,5,1198,6,2665,6,2566,5.5,2502,5,2571,5,2531,6,3861,5,3874,5,3730,14.2,140,13.68,136,14.88,137,15.65,133,17.23,124,15.88,110,16.53,131,13.31,121,13.18,134,14.48,138,16.43,136,14.29,273,16.41,257,16.23,241,13.24,255,15.45,274,15.88,394,15.25,362,14.7,408,13,140,11,136,11,137,11,133,10,124,9.5,110,10,131,9,121,10,134,9,138,9,136,11,273,11,257,10,241,10,255,9,274,11,394,10,362,10,408,6.83,149,7.96,167,9.69,123,8.38,123,7.03,146,7.81,114,7.59,123,6.18,175,6.1,116,6.01,129,5.39,195,7.43,316,8.7,290,9.04,246,7.65,269,7.37,260,7.7,237,6.77,298,6.15,291,6.05,245,5.64,324,8.06,439,8.6,413,8.29,392,7.69,383,7.44,383,7.05,412,6.58,414,6.11,420,5.76,440,6,149,6,167,8,123,7,123,6,146,6,114,7,123,4,175,4.5,116,4,129,4,195,6,316,7,290,8,246,7,269,6,260,6,237,5,298,4,291,4,245,4,324,6,439,7,413,7,392,6,383,6,383,5,412,5,414,4,420,4,440,7.66,119,7.08,64,10.34,96,9.37,93,10.09,87,12.08,90,11.77,87,9.96,77,11.52,66,8.97,63,7.42,43,7.45,183,9.04,160,9.86,189,9.72,180,11.1,177,11.93,177,10.92,164,10.68,143,10.27,129,8.34,106,8.45,279,9.16,253,9.93,276,10.5,270,11.32,264,11.33,254,11.09,230,10.16,206,9.56,172,5,119,6,64,6,96,6,93,6,87,5,90,5,87,5,77,4,66,6,63,3,43,6,183,6,160,6,189,6,180,6,177,5,177,5,164,5,143,5,129,5,106,6,279,6,253,6,276,6,270,5.5,264,5,254,5,230,5,206,5,172,11.55,177,11.19,158,12.12,115,9.28,105,10.39,89,11.11,87,11.54,124,10.84,117,10.03,114,8.27,121,8.53,90,11.58,273,9.79,194,11.36,211,10.44,231,8.38,211,10.66,309,11.18,328,8.96,325,8,177,7.5,158,8,115,7,105,7,89,7,87,8.5,124,9,117,7,114,6,121,7,90,8,273,7,194,8,211,8,231,6,211,7,309,8,328,6,325
00NG,Denbighshire,11.28,1172,10.44,1083,11.22,1017,10.61,1025,11.52,956,9.54,1028,10.3,1132,9.38,999,10.28,853,9.54,1093,9.03,916,10.81,2100,11.06,1980,9.93,2177,9.79,1852,9.31,2009,11.11,2997,9.76,3176,9.6,2862,7,1172,6,1083,7,1017,6,1025,6,956,5,1028,5,1132,5,999,6,853,5,1093,5,916,6,2100,6,1980,5,2177,6,1852,5,2009,6,2997,5,3176,5,2862,13.58,108,12.27,101,14.15,110,14.1,93,15.97,92,11.57,89,15.38,103,15.97,99,12.07,99,13.56,115,14.56,88,13.25,211,15.03,185,13.61,192,14.02,198,13.99,203,14.7,295,14.42,291,13.36,302,11,108,8,101,10,110,12,93,10,92,8,89,9,103,10,99,8,99,9,115,10,88,10,211,11,185,8.5,192,9,198,10,203,10,295,9,291,9,302,11.98,84,8.01,139,10.23,98,8.38,97,9.71,103,7.43,115,7.15,132,6.17,109,6.21,97,4.68,147,5.17,113,9.51,223,8.93,237,9.31,195,9.07,200,8.51,218,7.28,247,6.71,241,6.19,206,5.29,244,4.89,260,9.73,321,8.77,334,9.45,298,8.47,315,8,350,6.94,356,6.57,338,5.56,353,5.25,357,5,84,6,139,6.5,98,6,97,6,103,6,115,4,132,4,109,4,97,4,147,3,113,6,223,6,237,6,195,6,200,6,218,5,247,4,241,4,206,4,244,3,260,6,321,6,334,6,298,6,315,5,350,5,356,4,338,4,353,4,357,10.45,105,10.23,66,11.38,66,10.76,62,9.27,77,11.44,84,9.21,61,7.89,55,5.35,48,9.45,62,8.84,45,10.36,171,10.8,132,11.08,128,9.94,139,10.4,161,10.5,145,8.59,116,6.71,103,7.66,110,9.2,107,10.65,237,10.79,194,10.4,205,10.5,223,10.08,222,9.79,200,7.64,164,7.74,165,8.01,155,7,105,7,66,7,66,7,62,5,77,6,84,5,61,5,55,4,48,5,62,4,45,7,171,7,132,7,128,5,139,5,161,5,145,5,116,4,103,4,110,5,107,7,237,7,194,6,205,5,223,5,222,5,200,5,164,5,165,4,155,11.42,137,12.68,124,12.6,134,14.36,100,14.26,102,11.02,90,15.85,127,9.69,104,13.17,82,13.41,128,9.18,80,12.64,258,14.31,202,13.85,217,11.23,186,11.78,208,13.63,336,12.5,321,12.17,290,8,137,9,124,9,134,9,100,9,102,7,90,10,127,5,104,9,82,8,128,6,80,9,258,9,202,9,217,7.5,186,7,208,9,336,7,321,8,290
00NJ,Flintshire,10.57,1445,10.9,1337,10.55,1441,10.85,1492,9.75,1738,9.42,1549,10.24,1410,8.98,1447,9.73,1389,9.81,1514,8.47,1423,10.72,2778,10.26,3230,9.87,3050,9.35,2836,9.16,2937,10.35,4671,9.58,4497,9.34,4326,6,1445,6,1337,6,1441,6,1492,5,1738,4,1549,5,1410,5,1447,5,1389,5,1514,4,1423,6,2778,6,3230,5,3050,5,2836,5,2937,6,4671,5,4497,5,4326,17.64,129,15.21,145,14.38,130,13.54,142,13.28,176,13.46,134,13.59,155,12.51,142,12.72,147,10.93,188,12.51,150,14.82,275,13.39,318,13.53,289,12.62,289,11.63,338,13.68,448,13.19,431,11.96,485,13,129,11,145,11,130,9,142,10,176,9,134,8,155,8,142,8,147,7,188,9,150,11,275,10,318,9,289,8,289,8,338,10,448,9,431,8,485,6.29,201,6.93,107,9.88,109,6.99,148,6.22,183,7.01,146,6.18,153,3.37,178,4.52,124,7.18,143,3.27,175,6.51,308,8.42,216,8.21,257,6.56,331,6.57,329,6.59,299,4.67,331,3.84,302,5.94,267,5.03,318,7.39,417,7.84,364,7.39,440,6.7,477,6.45,482,5.39,477,4.63,455,4.91,445,4.89,442,5,201,5,107,5,109,5,148,4,183,4,146,4,153,3,178,3,124,3,143,2,175,5,308,5,216,5,257,4,331,4,329,4,299,3,331,3,302,3,267,2,318,5,417,5,364,4,440,4,477,4,482,3,477,3,455,3,445,2,442,10.61,100,13.35,68,11.98,89,11.01,90,11.37,117,12.85,96,11.66,87,9.73,96,8.97,106,8.2,111,8.99,83,11.72,168,12.57,157,11.49,179,11.21,207,12.04,213,12.28,183,10.64,183,9.33,202,8.58,217,8.54,194,11.81,257,12,247,11.44,296,11.73,303,11.93,300,11.41,279,10.03,289,8.93,313,8.69,300,5,100,8,68,7,89,7,90,6,117,7,96,6,87,5,96,5.5,106,5,111,4,83,7,168,7,157,7,179,6,207,7,213,6,183,5,183,5,202,5,217,4,194,7,257,7,247,7,296,7,303,6,300,6,279,5,289,5,313,5,300,11.49,170,11.89,133,11.49,162,14.34,167,12.26,161,12.08,156,12.06,151,12.64,168,13.54,124,12.82,159,9.72,137,11.67,295,13.32,328,12.07,307,13.02,292,11.38,296,12.71,490,12.27,475,12.02,420,7,170,9,133,7.5,162,10,167,8,161,7,156,9,151,7,168,7,124,8,159,6,137,9,295,9,328,8,307,7,292,7,296,8,490,8,475,7,420
