"ï»¿""Local Health Boards (Residence)""",Name,Mean Length of Stay(FY 01/02),Numerator,Mean Length of Stay(FY 02/03),Numerator,Mean Length of Stay(FY 03/04),Numerator,Mean Length of Stay(FY 04/05),Numerator,Mean Length of Stay(FY 05/06),Numerator,Mean Length of Stay(FY 06/07),Numerator,Mean Length of Stay(FY 07/08),Numerator,Mean Length of Stay(FY 08/09),Numerator,Mean Length of Stay(FY 09/10),Numerator,Mean Length of Stay(FY 10/11),Numerator,Mean Length of Stay(FY 11/12),Numerator,Mean Length of Stay - 2 Yr Range (FY 02/03 - 03/04),Numerator,Mean Length of Stay - 2 Yr Range (FY 04/05 - 05/06),Numerator,Mean Length of Stay - 2 Yr Range (FY 06/07 - 07/08),Numerator,Mean Length of Stay - 2 Yr Range (FY 08/09 - 09/10),Numerator,Mean Length of Stay - 2 Yr Range (FY 10/11 - 11/12),Numerator,Mean Length of Stay - 3 Yr Range(FY 03/04 - 05/06),Numerator,Mean Length of Stay - 3 Yr Range(FY 06/07 - 08/09),Numerator,Mean Length of Stay - 3 Yr Range(FY 09/10 - 11/12),Numerator,Median Length of Stay(FY 01/02),Numerator,Median Length of Stay(FY 02/03),Numerator,Median Length of Stay(FY 03/04),Numerator,Median Length of Stay(FY 04/05),Numerator,Median Length of Stay(FY 05/06),Numerator,Median Length of Stay(FY 06/07),Numerator,Median Length of Stay(FY 07/08),Numerator,Median Length of Stay(FY 08/09),Numerator,Median Length of Stay(FY 09/10),Numerator,Median Length of Stay(FY 10/11),Numerator,Median Length of Stay(FY 11/12),Numerator,Median Length of Stay - 2 Yr Range (FY 02/03 - 03/04),Numerator,Median Length of Stay - 2 Yr Range (FY 04/05 - 05/06),Numerator,Median Length of Stay - 2 Yr Range (FY 06/07 - 07/08),Numerator,Median Length of Stay - 2 Yr Range (FY 08/09 - 09/10),Numerator,Median Length of Stay - 2 Yr Range (FY 10/11 - 11/12),Numerator,Median Length of Stay - 3 Yr Range(FY 03/04 - 05/06),Numerator,Median Length of Stay - 3 Yr Range(FY 06/07 - 08/09),Numerator,Median Length of Stay - 3 Yr Range(FY 09/10 - 11/12),Numerator,Mean Length of Stay(FY 01/02),Numerator,Mean Length of Stay(FY 02/03),Numerator,Mean Length of Stay(FY 03/04),Numerator,Mean Length of Stay(FY 04/05),Numerator,Mean Length of Stay(FY 05/06),Numerator,Mean Length of Stay(FY 06/07),Numerator,Mean Length of Stay(FY 07/08),Numerator,Mean Length of Stay(FY 08/09),Numerator,Mean Length of Stay(FY 09/10),Numerator,Mean Length of Stay(FY 10/11),Numerator,Mean Length of Stay(FY 11/12),Numerator,Mean Length of Stay - 2 Yr Range (FY 02/03 - 03/04),Numerator,Mean Length of Stay - 2 Yr Range (FY 04/05 - 05/06),Numerator,Mean Length of Stay - 2 Yr Range (FY 06/07 - 07/08),Numerator,Mean Length of Stay - 2 Yr Range (FY 08/09 - 09/10),Numerator,Mean Length of Stay - 2 Yr Range (FY 10/11 - 11/12),Numerator,Mean Length of Stay - 3 Yr Range(FY 03/04 - 05/06),Numerator,Mean Length of Stay - 3 Yr Range(FY 06/07 - 08/09),Numerator,Mean Length of Stay - 3 Yr Range(FY 09/10 - 11/12),Numerator,Median Length of Stay(FY 01/02),Numerator,Median Length of Stay(FY 02/03),Numerator,Median Length of Stay(FY 03/04),Numerator,Median Length of Stay(FY 04/05),Numerator,Median Length of Stay(FY 05/06),Numerator,Median Length of Stay(FY 06/07),Numerator,Median Length of Stay(FY 07/08),Numerator,Median Length of Stay(FY 08/09),Numerator,Median Length of Stay(FY 09/10),Numerator,Median Length of Stay(FY 10/11),Numerator,Median Length of Stay(FY 11/12),Numerator,Median Length of Stay - 2 Yr Range (FY 02/03 - 03/04),Numerator,Median Length of Stay - 2 Yr Range (FY 04/05 - 05/06),Numerator,Median Length of Stay - 2 Yr Range (FY 06/07 - 07/08),Numerator,Median Length of Stay - 2 Yr Range (FY 08/09 - 09/10),Numerator,Median Length of Stay - 2 Yr Range (FY 10/11 - 11/12),Numerator,Median Length of Stay - 3 Yr Range(FY 03/04 - 05/06),Numerator,Median Length of Stay - 3 Yr Range(FY 06/07 - 08/09),Numerator,Median Length of Stay - 3 Yr Range(FY 09/10 - 11/12),Numerator,Mean Length of Stay(FY 01/02),Numerator,Mean Length of Stay(FY 02/03),Numerator,Mean Length of Stay(FY 03/04),Numerator,Mean Length of Stay(FY 04/05),Numerator,Mean Length of Stay(FY 05/06),Numerator,Mean Length of Stay(FY 06/07),Numerator,Mean Length of Stay(FY 07/08),Numerator,Mean Length of Stay(FY 08/09),Numerator,Mean Length of Stay(FY 09/10),Numerator,Mean Length of Stay(FY 10/11),Numerator,Mean Length of Stay(FY 11/12),Numerator,Mean Length of Stay - 2 Yr Range (FY 01/02 - 02/03),Numerator,Mean Length of Stay - 2 Yr Range (FY 02/03 - 03/04),Numerator,Mean Length of Stay - 2 Yr Range (FY 03/04 - 04/05),Numerator,Mean Length of Stay - 2 Yr Range (FY 04/05 - 05/06),Numerator,Mean Length of Stay - 2 Yr Range (FY 05/06 - 06/07),Numerator,Mean Length of Stay - 2 Yr Range (FY 06/07 - 07/08),Numerator,Mean Length of Stay - 2 Yr Range (FY 07/08 - 08/09),Numerator,Mean Length of Stay - 2 Yr Range (FY 08/09 - 09/10),Numerator,Mean Length of Stay - 2 Yr Range (FY 09/10 - 10/11),Numerator,Mean Length of Stay - 2 Yr Range (FY 10/11 - 11/12),Numerator,Mean Length of Stay - 3 Yr Range(FY 01/02 - 03/04),Numerator,Mean Length of Stay - 3 Yr Range(FY 02/03 - 04/05),Numerator,Mean Length of Stay - 3 Yr Range(FY 03/04 - 05/06),Numerator,Mean Length of Stay - 3 Yr Range(FY 04/05 - 06/07),Numerator,Mean Length of Stay - 3 Yr Range(FY 05/06 - 07/08),Numerator,Mean Length of Stay - 3 Yr Range(FY 06/07 - 08/09),Numerator,Mean Length of Stay - 3 Yr Range(FY 07/08 - 09/10),Numerator,Mean Length of Stay - 3 Yr Range(FY 08/09 - 10/11),Numerator,Mean Length of Stay - 3 Yr Range(FY 09/10 - 11/12),Numerator,Median Length of Stay(FY 01/02),Numerator,Median Length of Stay(FY 02/03),Numerator,Median Length of Stay(FY 03/04),Numerator,Median Length of Stay(FY 04/05),Numerator,Median Length of Stay(FY 05/06),Numerator,Median Length of Stay(FY 06/07),Numerator,Median Length of Stay(FY 07/08),Numerator,Median Length of Stay(FY 08/09),Numerator,Median Length of Stay(FY 09/10),Numerator,Median Length of Stay(FY 10/11),Numerator,Median Length of Stay(FY 11/12),Numerator,Median Length of Stay - 2 Yr Range (FY 01/02 - 02/03),Numerator,Median Length of Stay - 2 Yr Range (FY 02/03 - 03/04),Numerator,Median Length of Stay - 2 Yr Range (FY 03/04 - 04/05),Numerator,Median Length of Stay - 2 Yr Range (FY 04/05 - 05/06),Numerator,Median Length of Stay - 2 Yr Range (FY 05/06 - 06/07),Numerator,Median Length of Stay - 2 Yr Range (FY 06/07 - 07/08),Numerator,Median Length of Stay - 2 Yr Range (FY 07/08 - 08/09),Numerator,Median Length of Stay - 2 Yr Range (FY 08/09 - 09/10),Numerator,Median Length of Stay - 2 Yr Range (FY 09/10 - 10/11),Numerator,Median Length of Stay - 2 Yr Range (FY 10/11 - 11/12),Numerator,Median Length of Stay - 3 Yr Range(FY 01/02 - 03/04),Numerator,Median Length of Stay - 3 Yr Range(FY 02/03 - 04/05),Numerator,Median Length of Stay - 3 Yr Range(FY 03/04 - 05/06),Numerator,Median Length of Stay - 3 Yr Range(FY 04/05 - 06/07),Numerator,Median Length of Stay - 3 Yr Range(FY 05/06 - 07/08),Numerator,Median Length of Stay - 3 Yr Range(FY 06/07 - 08/09),Numerator,Median Length of Stay - 3 Yr Range(FY 07/08 - 09/10),Numerator,Median Length of Stay - 3 Yr Range(FY 08/09 - 10/11),Numerator,Median Length of Stay - 3 Yr Range(FY 09/10 - 11/12),Numerator,Mean Length of Stay(FY 01/02),Numerator,Mean Length of Stay(FY 02/03),Numerator,Mean Length of Stay(FY 03/04),Numerator,Mean Length of Stay(FY 04/05),Numerator,Mean Length of Stay(FY 05/06),Numerator,Mean Length of Stay(FY 06/07),Numerator,Mean Length of Stay(FY 07/08),Numerator,Mean Length of Stay(FY 08/09),Numerator,Mean Length of Stay(FY 09/10),Numerator,Mean Length of Stay(FY 10/11),Numerator,Mean Length of Stay(FY 11/12),Numerator,Mean Length of Stay - 2 Yr Range (FY 01/02 - 02/03),Numerator,Mean Length of Stay - 2 Yr Range (FY 02/03 - 03/04),Numerator,Mean Length of Stay - 2 Yr Range (FY 03/04 - 04/05),Numerator,Mean Length of Stay - 2 Yr Range (FY 04/05 - 05/06),Numerator,Mean Length of Stay - 2 Yr Range (FY 05/06 - 06/07),Numerator,Mean Length of Stay - 2 Yr Range (FY 06/07 - 07/08),Numerator,Mean Length of Stay - 2 Yr Range (FY 07/08 - 08/09),Numerator,Mean Length of Stay - 2 Yr Range (FY 08/09 - 09/10),Numerator,Mean Length of Stay - 2 Yr Range (FY 09/10 - 10/11),Numerator,Mean Length of Stay - 2 Yr Range (FY 10/11 - 11/12),Numerator,Mean Length of Stay - 3 Yr Range(FY 01/02 - 03/04),Numerator,Mean Length of Stay - 3 Yr Range(FY 02/03 - 04/05),Numerator,Mean Length of Stay - 3 Yr Range(FY 03/04 - 05/06),Numerator,Mean Length of Stay - 3 Yr Range(FY 04/05 - 06/07),Numerator,Mean Length of Stay - 3 Yr Range(FY 05/06 - 07/08),Numerator,Mean Length of Stay - 3 Yr Range(FY 06/07 - 08/09),Numerator,Mean Length of Stay - 3 Yr Range(FY 07/08 - 09/10),Numerator,Mean Length of Stay - 3 Yr Range(FY 08/09 - 10/11),Numerator,Mean Length of Stay - 3 Yr Range(FY 09/10 - 11/12),Numerator,Median Length of Stay(FY 01/02),Numerator,Median Length of Stay(FY 02/03),Numerator,Median Length of Stay(FY 03/04),Numerator,Median Length of Stay(FY 04/05),Numerator,Median Length of Stay(FY 05/06),Numerator,Median Length of Stay(FY 06/07),Numerator,Median Length of Stay(FY 07/08),Numerator,Median Length of Stay(FY 08/09),Numerator,Median Length of Stay(FY 09/10),Numerator,Median Length of Stay(FY 10/11),Numerator,Median Length of Stay(FY 11/12),Numerator,Median Length of Stay - 2 Yr Range (FY 01/02 - 02/03),Numerator,Median Length of Stay - 2 Yr Range (FY 02/03 - 03/04),Numerator,Median Length of Stay - 2 Yr Range (FY 03/04 - 04/05),Numerator,Median Length of Stay - 2 Yr Range (FY 04/05 - 05/06),Numerator,Median Length of Stay - 2 Yr Range (FY 05/06 - 06/07),Numerator,Median Length of Stay - 2 Yr Range (FY 06/07 - 07/08),Numerator,Median Length of Stay - 2 Yr Range (FY 07/08 - 08/09),Numerator,Median Length of Stay - 2 Yr Range (FY 08/09 - 09/10),Numerator,Median Length of Stay - 2 Yr Range (FY 09/10 - 10/11),Numerator,Median Length of Stay - 2 Yr Range (FY 10/11 - 11/12),Numerator,Median Length of Stay - 3 Yr Range(FY 01/02 - 03/04),Numerator,Median Length of Stay - 3 Yr Range(FY 02/03 - 04/05),Numerator,Median Length of Stay - 3 Yr Range(FY 03/04 - 05/06),Numerator,Median Length of Stay - 3 Yr Range(FY 04/05 - 06/07),Numerator,Median Length of Stay - 3 Yr Range(FY 05/06 - 07/08),Numerator,Median Length of Stay - 3 Yr Range(FY 06/07 - 08/09),Numerator,Median Length of Stay - 3 Yr Range(FY 07/08 - 09/10),Numerator,Median Length of Stay - 3 Yr Range(FY 08/09 - 10/11),Numerator,Median Length of Stay - 3 Yr Range(FY 09/10 - 11/12),Numerator,Mean Length of Stay(FY 01/02),Numerator,Mean Length of Stay(FY 02/03),Numerator,Mean Length of Stay(FY 03/04),Numerator,Mean Length of Stay(FY 04/05),Numerator,Mean Length of Stay(FY 05/06),Numerator,Mean Length of Stay(FY 06/07),Numerator,Mean Length of Stay(FY 07/08),Numerator,Mean Length of Stay(FY 08/09),Numerator,Mean Length of Stay(FY 09/10),Numerator,Mean Length of Stay(FY 10/11),Numerator,Mean Length of Stay(FY 11/12),Numerator,Mean Length of Stay - 2 Yr Range (FY 02/03 - 03/04),Numerator,Mean Length of Stay - 2 Yr Range (FY 04/05 - 05/06),Numerator,Mean Length of Stay - 2 Yr Range (FY 06/07 - 07/08),Numerator,Mean Length of Stay - 2 Yr Range (FY 08/09 - 09/10),Numerator,Mean Length of Stay - 2 Yr Range (FY 10/11 - 11/12),Numerator,Mean Length of Stay - 3 Yr Range(FY 03/04 - 05/06),Numerator,Mean Length of Stay - 3 Yr Range(FY 06/07 - 08/09),Numerator,Mean Length of Stay - 3 Yr Range(FY 09/10 - 11/12),Numerator,Median Length of Stay(FY 01/02),Numerator,Median Length of Stay(FY 02/03),Numerator,Median Length of Stay(FY 03/04),Numerator,Median Length of Stay(FY 04/05),Numerator,Median Length of Stay(FY 05/06),Numerator,Median Length of Stay(FY 06/07),Numerator,Median Length of Stay(FY 07/08),Numerator,Median Length of Stay(FY 08/09),Numerator,Median Length of Stay(FY 09/10),Numerator,Median Length of Stay(FY 10/11),Numerator,Median Length of Stay(FY 11/12),Numerator,Median Length of Stay - 2 Yr Range (FY 02/03 - 03/04),Numerator,Median Length of Stay - 2 Yr Range (FY 04/05 - 05/06),Numerator,Median Length of Stay - 2 Yr Range (FY 06/07 - 07/08),Numerator,Median Length of Stay - 2 Yr Range (FY 08/09 - 09/10),Numerator,Median Length of Stay - 2 Yr Range (FY 10/11 - 11/12),Numerator,Median Length of Stay - 3 Yr Range(FY 03/04 - 05/06),Numerator,Median Length of Stay - 3 Yr Range(FY 06/07 - 08/09),Numerator,Median Length of Stay - 3 Yr Range(FY 09/10 - 11/12),Numerator
7A1,Betsi Cadwaladr ULHB,10.49,7522,10.41,6996,10.6,6951,10.45,6940,10.92,7144,10.3,7055,10.48,7134,9.63,7123,9.74,6694,9.26,6961,9.17,6254,10.5,13947,10.69,14084,10.39,14189,9.69,13817,9.22,13215,10.66,21035,10.14,21312,9.4,19909,6,7522,6,6996,6,6951,6,6940,6,7144,5,7055,5,7134,5,7123,5,6694,5,6961,5,6254,6,13947,6,14084,5,14189,5,13817,5,13215,6,21035,5,21312,5,19909,14.63,703,14.62,723,14.96,737,14.82,717,16.26,731,14.47,729,14.67,735,13.12,727,13.17,763,12.65,782,13.4,707,14.79,1460,15.55,1448,14.57,1464,13.15,1490,13.01,1489,15.35,2185,14.09,2191,13.06,2252,11,703,11,723,11,737,11,717,11,731,9,729,9,735,9,727,9,763,8,782,8,707,11,1460,11,1448,9,1464,9,1490,8,1489,11,2185,9,2191,8,2252,7.86,740,7.76,738,8.54,712,8.28,662,7.21,698,6.8,748,6.54,730,6.07,747,5.79,702,5.69,743,5.34,758,7.81,1478,8.14,1450,8.42,1374,7.73,1360,7,1446,6.67,1478,6.3,1477,5.93,1449,5.73,1445,5.51,1501,8.05,2190,8.19,2112,8.01,2072,7.4,2108,6.85,2176,6.47,2225,6.14,2179,5.85,2192,5.6,2203,6,740,6,738,6,712,6,662,5,698,5,748,4,730,4,747,4,702,4,743,3,758,6,1478,6,1450,6,1374,6,1360,5,1446,5,1478,4,1477,4,1449,4,1445,4,1501,6,2190,6,2112,6,2072,5,2108,5,2176,4,2225,4,2179,4,2192,4,2203,9.36,515,10.31,375,10.76,436,9.59,484,10.58,556,11.19,524,9.62,457,10.48,448,8.37,431,8.39,440,7.97,327,9.76,890,10.55,811,10.14,920,10.12,1040,10.88,1080,10.46,981,10.05,905,9.45,879,8.38,871,8.21,767,10.09,1326,10.19,1295,10.31,1476,10.48,1564,10.5,1537,10.47,1429,9.51,1336,9.1,1319,8.27,1198,6,515,6,375,6,436,5.5,484,6,556,6,524,5,457,5,448,5,431,5,440,4,327,6,890,6,811,6,920,6,1040,6,1080,6,981,5,905,5,879,5,871,5,767,6,1326,6,1295,6,1476,6,1564,6,1537,5,1429,5,1336,5,1319,5,1198,10.7,859,11.85,722,11.26,699,12.33,716,12.78,660,12.35,609,13.39,692,10.84,683,12.38,601,11.2,634,9.84,542,11.56,1421,12.54,1376,12.91,1301,11.56,1284,10.57,1176,12.11,2075,12.19,1984,11.18,1777,7,859,9,722,8,699,8,716,7.5,660,7,609,8,692,7,683,8,601,7,634,6,542,8,1421,8,1376,8,1301,7,1284,7,1176,8,2075,7,1984,7,1777
7A2,Hywel Dda LHB,10.29,4424,9.23,5228,8.69,5563,8.62,5417,8.37,5857,8.56,5743,9.55,4462,9.25,4163,9.45,4004,9.88,3984,9.88,3582,8.95,10791,8.49,11274,8.99,10205,9.34,8167,9.88,7566,8.56,16837,9.07,14368,9.73,11570,5,4424,5,5228,4,5563,4,5417,4,5857,4,5743,5,4462,5,4163,5,4004,5,3984,5,3582,4,10791,4,11274,4,10205,5,8167,5,7566,4,16837,5,14368,5,11570,12.04,608,9.6,885,9.83,853,11.98,632,9.9,790,12.88,615,13.54,487,13.5,497,15.38,434,15.77,425,14.38,367,9.71,1738,10.82,1422,13.17,1102,14.38,931,15.13,792,10.45,2275,13.27,1599,15.22,1226,6,608,2,885,3,853,8,632,4,790,8,615,10,487,9,497,10,434,9,425,9,367,2,1738,6,1422,9,1102,10,931,9,792,4,2275,9,1599,9,1226,8.74,378,7.36,711,5.21,722,3.45,948,3.7,1140,5.09,894,6.26,577,5.26,441,5.52,447,5.06,483,6.66,380,7.84,1089,6.28,1433,4.21,1670,3.59,2088,4.31,2034,5.55,1471,5.83,1018,5.39,888,5.28,930,5.76,863,6.79,1811,5.15,2381,4.01,2810,4.04,2982,4.75,2611,5.48,1912,5.73,1465,5.27,1371,5.68,1310,7,378,5,711,3,722,0,948,0,1140,2,894,4,577,3,441,3,447,3,483,4,380,6,1089,4,1433,1,1670,0,2088,0,2034,3,1471,3,1018,3,888,3,930,3,863,5,1811,2,2381,0,2810,0,2982,2,2611,3,1912,3,1465,3,1371,3,1310,11.87,205,12.91,210,11.54,256,14.2,270,13.97,259,12.26,293,9.85,190,10.42,156,9.95,193,11.41,193,9.83,169,12.4,415,12.16,466,12.91,526,14.09,529,13.06,552,11.31,483,10.11,346,10.16,349,10.68,386,10.67,362,12.07,671,12.91,736,13.26,785,13.44,822,12.24,742,11.09,639,10.05,539,10.6,542,10.42,555,7,205,9,210,7,256,7,270,7,259,7,293,6,190,4.5,156,5,193,6,193,4,169,8,415,7,466,7,526,7,529,7,552,7,483,5,346,5,349,5,386,5,362,7,671,7,736,7,785,7,822,7,742,6,639,5,539,5,542,5,555,10.38,393,9.21,434,9.98,442,11.4,379,10.03,453,9.63,464,9.64,426,9.29,400,10.13,358,11.31,364,10.88,373,9.59,876,10.65,832,9.64,890,9.68,758,11.09,737,10.42,1274,9.53,1290,10.78,1095,7,393,6,434,7,442,7,379,6,453,6,464,6,426,6,400,7,358,7,364,8,373,6,876,7,832,6,890,6,758,7,737,7,1274,6,1290,7,1095
7A3,Abertawe Bro Morgannwg ULHB,9.7,5618,7.47,7640,5.59,9900,5.61,10324,4.66,11640,4.7,12020,10.02,5406,7.15,6741,10.31,5009,9.9,4421,9.38,4465,6.41,17540,5.11,21964,6.35,17426,8.49,11750,9.64,8886,5.26,31864,6.57,24167,9.88,13895,5,5618,3,7640,1,9900,0,10324,0,11640,0,12020,5,5406,2,6741,5,5009,5,4421,5,4465,2,17540,0,21964,1,17426,4,11750,5,8886,0,31864,2,24167,5,13895,12.17,630,7.29,988,5.71,1474,5.25,1333,5.42,1492,6.64,1325,14.57,544,11.31,599,13.41,547,14.14,474,12.91,398,6.35,2462,5.34,2825,8.95,1869,12.31,1146,13.58,872,5.47,4299,9.52,2468,13.52,1419,9,630,0,988,0,1474,0,1333,0,1492,0,1325,9,544,7,599,8,547,8,474,7,398,0,2462,0,2825,2,1869,8,1146,8,872,0,4299,5,2468,8,1419,7.93,413,3.26,954,2.57,1336,5.02,1591,2.1,1937,1.66,2091,4.5,560,4.11,632,5.14,538,4.14,444,5.2,395,4.67,1367,2.86,2290,3.9,2927,3.42,3528,1.87,4028,2.26,2651,4.29,1192,4.58,1170,4.69,982,4.64,839,3.63,2703,3.75,3881,3.18,4864,2.76,5619,2.19,4588,2.61,3283,4.56,1730,4.46,1614,4.83,1377,6,413,0,954,0,1336,0,1591,0,1937,0,2091,2,560,2,632,2,538,2,444,2,395,3,1367,0,2290,0,2927,0,3528,0,4028,0,2651,2,1192,2,1170,2,982,2,839,0,2703,0,3881,0,4864,0,5619,0,4588,0,3283,2,1730,2,1614,2,1377,9.2,296,11.49,270,9.12,293,7.81,347,5.89,341,6.09,442,9.47,232,7.88,205,9.85,187,11.8,177,10.97,120,10.29,566,10.26,563,8.41,640,6.86,688,6.01,783,7.26,674,8.73,437,8.82,392,10.8,364,11.46,297,9.89,859,9.32,910,7.54,981,6.56,1130,6.8,1015,7.4,879,9.06,624,9.75,569,10.84,484,6,296,6.5,270,6,293,3,347,2,341,0,442,5,232,3,205,4,187,4,177,4,120,6,566,6,563,5,640,2,688,1,783,3,674,4,437,4,392,4,364,4,297,6,859,5,910,4,981,1,1130,3,1015,3,879,4,624,4,569,4,484,9.98,474,8.76,693,6.45,888,6.36,1007,4.62,1280,4.68,1503,10.02,581,8.97,627,12.73,494,11.87,438,12.23,418,7.46,1581,5.39,2287,6.17,2084,10.62,1121,12.05,856,5.68,3175,6.82,2711,12.3,1350,6,474,4,693,0,888,0,1007,0,1280,0,1503,5,581,4,627,8,494,7,438,8,418,2,1581,0,2287,0,2084,6,1121,7,856,0,3175,1,2711,7.5,1350
7A4,Cardiff and  Vale ULHB,10.34,3228,10.09,3041,10.36,3058,11.6,2876,10.56,3073,11.29,3319,11.94,3171,10.79,3305,10.9,3166,9.22,3076,9.28,2554,10.22,6099,11.06,5949,11.61,6490,10.84,6471,9.24,5630,10.82,9007,11.33,9795,9.84,8796,6,3228,6,3041,6,3058,6,2876,6,3073,5,3319,6,3171,5,3305,5,3166,5,3076,4,2554,6,6099,6,5949,5,6490,5,6471,4,5630,6,9007,5,9795,5,8796,14.09,312,14.21,284,15.51,278,23.33,238,18.21,249,17.93,315,18.25,337,15.87,330,20.64,292,14.06,293,14.97,263,14.86,562,20.71,487,18.1,652,18.11,622,14.49,556,18.82,765,17.35,982,16.61,848,11,312,13,284,13,278,14,238,13,249,10,315,13,337,9,330,11,292,8,293,8,263,13,562,13,487,11,652,10,622,8,556,13,765,11,982,9,848,5.47,319,5.24,301,5.96,292,5.31,297,4.74,287,5.18,312,6.42,310,4.84,362,5.16,306,3.98,360,3.44,320,5.36,620,5.59,593,5.63,589,5.03,584,4.97,599,5.8,622,5.57,672,4.99,668,4.52,666,3.73,680,5.55,912,5.5,890,5.34,876,5.08,896,5.47,909,5.45,984,5.44,978,4.64,1028,4.17,986,4,319,4,301,3,292,3,297,3,287,2.5,312,2,310,2,362,2,306,2,360,2,320,4,620,3,593,3,589,3,584,3,599,2,622,2,672,2,668,2,666,2,680,4,912,3,890,3,876,3,896,3,909,2,984,2,978,2,1028,2,986,11.92,162,11.61,187,9.32,175,13.08,142,11.29,118,11.96,117,15.77,103,10.07,123,13.22,104,10.72,115,12.35,55,11.76,349,10.51,362,11.01,317,12.27,260,11.62,235,13.74,220,12.67,226,11.52,227,11.91,219,11.25,170,10.94,524,11.23,504,11.08,435,12.17,377,12.88,338,12.43,343,12.84,330,11.25,342,12,274,5,162,7,187,5,175,6,142,6,118,6,117,5,103,5,123,5.5,104,5,115,4,55,6,349,6,362,6,317,6,260,6,235,5.5,220,5,226,5,227,5,219,5,170,6,524,6,504,6,435,6,377,6,338,5,343,5,330,5,342,5,274,10.66,311,11.36,312,11.6,326,12.35,312,12.42,288,14.36,321,17.36,337,14.76,305,14.76,295,12.29,248,11.79,243,11.48,638,12.38,600,15.9,658,14.76,600,12.04,491,12.11,926,15.54,963,13.06,786,9,311,8.5,312,8,326,9,312,8,288,10,321,10,337,8,305,7,295,7,248,7,243,8,638,8.5,600,10,658,8,600,7,491,8,926,9,963,7,786
7A5,Cwm Taf LHB,10.83,2603,11.46,2573,10.8,2733,10.98,2584,11.05,2715,11.56,3202,11.05,2872,10.38,2755,10.04,2925,9.84,2926,10.34,2711,11.12,5306,11.02,5299,11.32,6074,10.2,5680,10.08,5637,10.94,8032,11.02,8829,10.07,8562,6,2603,7,2573,6,2733,6,2584,6,2715,6,3202,6,2872,5,2755,5,2925,5,2926,5,2711,7,5306,6,5299,6,6074,5,5680,5,5637,6,8032,6,8829,5,8562,17.78,250,15.31,274,17.76,256,14.57,250,16.69,245,14.65,340,16.16,284,14.69,250,14.31,317,14,324,12.71,243,16.49,530,15.62,495,15.34,624,14.48,567,13.45,567,16.35,751,15.15,874,13.75,884,11,250,12,274,13,256,12,250,13,245,10,340,11,284,9,250,9,317,8,324,8,243,12,530,12,495,10,624,9,567,8,567,12,751,10,874,8,884,6.66,274,7.45,273,6.38,234,8.61,188,5.94,259,6.39,270,6.87,237,5.77,293,5.83,250,5.95,258,6.05,235,7.05,547,6.95,507,7.37,422,7.06,447,6.17,529,6.61,507,6.26,530,5.8,543,5.89,508,6,493,6.85,781,7.4,695,6.83,681,6.81,717,6.39,766,6.3,800,6.12,780,5.85,801,5.94,743,3,274,4,273,3,234,3.5,188,3,259,3,270,3,237,2,293,2,250,2,258,2,235,4,547,4,507,3,422,3,447,3,529,3,507,2,530,2,543,2,508,2,493,4,781,4,695,3,681,3,717,3,766,3,800,2,780,2,801,2,743,11.88,156,13.02,166,11.2,149,10.17,142,11.61,90,15.49,144,12.96,134,19.92,64,16.6,103,11.95,112,10.18,80,12.47,322,12.16,315,10.7,291,10.73,232,14,234,14.27,278,15.21,198,17.87,167,14.18,215,11.21,192,12.07,471,11.54,457,10.91,381,12.55,376,13.62,368,15.32,342,15.68,301,15.49,279,13.09,295,7,156,7,166,6,149,6,142,7.5,90,7,144,6.5,134,6.5,64,6,103,5,112,4,80,7,322,7,315,6,291,6,232,7,234,7,278,6.5,198,6,167,6,215,5,192,7,471,6,457,6,381,6,376,7,368,7,342,6,301,6,279,6,295,11.15,247,13.47,247,11.37,306,13.23,276,14.93,307,14.31,344,14.2,310,13.92,331,12.82,352,11.31,354,10.93,324,12.31,553,14.13,583,14.26,654,13.35,683,11.13,678,13.18,889,14.15,985,11.7,1030,9,247,10,247,8,306,10,276,10,307,9.5,344,9,310,8,331,9,352,8,354,7,324,9,553,10,583,9,654,9,683,7,678,9,889,9,985,8,1030
